no,group,speaker,original,pron,trans,comment
0,6,Papa,Allo?,알로?,여보세요?,
1,6,Chloé,"Oui papa, c'est moi!","위 파파, 세 모아!","응 아빠, 나야!",
2,6,Papa,Chloé? Ça va bien?,클로에? 사 바 비앙?,클로에? 잘 지내?,
3,6,Chloé,"Oui, ça va. Dis-moi, j'ai un problème...","위, 사 바. 디-무아, 제 앙 프로블렘...","응, 괜찮아. 있잖아, 나 문제가 있어...",
4,6,Papa,Tu as oublié quelque chose?,튀 아 우블리에 켈크 쇼즈?,뭔가 잊어버렸니?,
5,6,Chloé,"Oui, je cherche mon portefeuille. Il est dans ma chambre.","위, 즈 셰르슈 몽 포르트푀유. 일 에 당 마 샹브르.","응, 내 지갑을 찾고 있어. 내 방에 있어.",
6,6,Papa,Il est où?,일 에 우?,어디에 있어?,
7,6,Chloé,"Alors, il est sur mon bureau?","알로르, 일 에 쉬르 몽 뷔로?","그럼, 내 책상 위에 있어?",
8,6,Papa,"Non, il n'est pas sur ton bureau.","농, 일 네 파 쉬르 톤 뷔로.","아니, 네 책상 위에 없어.",
9,6,Chloé,Il est sous ma chaise?,일 에 수 마 셰즈?,내 의자 아래에 있어?,
10,6,Papa,"Non, il n'est pas sous ta chaise.","농, 일 네 파 수 타 셰즈.","아니, 네 의자 아래에도 없어.",
11,6,Chloé,Il est à droite de mes vêtements?,일 에 아 드루아트 드 메 베트망?,내 옷 오른쪽에 있어?,
12,6,Papa,"Non, il n'est pas à droite de tes vêtements.","농, 일 네 파 아 드루아트 드 테 베트망.","아니, 네 옷 오른쪽에도 없어.",
13,6,Chloé,Il est à gauche de la fenêtre?,일 에 아 고슈 드 라 프네트르?,창문 왼쪽에 있어?,
14,6,Papa,Non.,농.,아니.,
15,6,Chloé,Il est devant la bibliothèque?,일 에 드방 라 비블리오테크?,책장 앞에 있어?,
16,6,Papa,Non...,농...,아니...,
17,6,Chloé,Je ne sais pas où il est...,즈 느 세 파 우 일 에...,어디 있는지 모르겠어...,
18,6,Papa,"Il n'est pas dans ton sac, par hasard?","일 네 파 당 톤 삭, 파르 아자르?",혹시 가방 안에 있는 거 아니니?,
19,6,Chloé,Ah... oui! Il est dans mon sac.,아... 위! 일 에 당 몽 삭.,아... 맞다! 내 가방에 있어.,
20,6,Papa,Chloé...,클로에...,클로에...,
21,6,Chloé,"Désolé papa! Bon, j'y vais. Merci!","데졸레 파파! 봉, 지 베. 메르시!",미안해 아빠! 나 이제 갈게. 고마워!,
